altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1000.000003863126,0.0013738184351103047,3.8990977775847496e-05,32.081548244156686,-0.4,-0.4,0.3
999.990160509944,0.011884601213946328,0.00011500492128981826,32.05858228561014,-1.0,-0.7,-0.1
999.9723434336483,0.031041867646982097,0.00015834616817146,32.01366918531125,1.0,0.1,0.6
999.9456334970891,0.0734028297102564,0.00016585417283106386,31.939745650535265,0.2,0.1,-0.8
999.9100516922772,0.11455107521019722,0.0002343828718979539,31.84946237757597,-0.7,-0.4,0.5
999.8656222447753,0.15797360044762954,0.0001322678646660332,31.74140441242825,0.3,0.7,-0.4
999.8123751319945,0.244156433194831,0.0003868875792985315,31.595891608089627,0.2,-0.8,0.0
999.7503524497151,0.32572859650717334,0.00023954123668264762,31.43760190836771,-0.3,-0.6,-0.4
999.6795964501798,0.4045604334440542,-0.002166242827421845,31.266054247144726,0.6,1.0,0.2
999.6001544594765,0.5507314127427835,-0.0016151178091799389,31.04712407652278,-0.5,0.3,-0.2
999.5120903067291,0.622021588425975,0.0022710266337576963,30.853307392090958,0.7,-0.5,-0.3
999.4154518134892,0.8333940202806879,0.0015719257778610495,30.576962531656147,1.0,-0.2,0.7
999.310324370861,1.0226327770876278,-0.0018176230240973964,30.303284157076746,0.4,-1.0,0.2
999.1967782564461,1.1645031373070196,-0.01003137717351222,30.044788921557444,0.4,-0.8,0.8
999.074882466346,1.3659599765154053,-0.025926814767856233,29.747159902862947,-0.8,0.0,1.0
998.9447232224047,1.4422282823044839,-0.03530506572612929,29.50449992252339,1.0,0.4,-0.7
998.8063588440418,1.8906585054218004,-0.03318461245148005,29.06446533186972,-0.4,0.1,-0.8
998.6599335856736,1.9684373307252452,-0.03033358941913116,28.81431197001912,-0.2,0.9,1.0
998.5054848827422,2.2655108838688003,-0.014239800238544797,28.441707257559198,0.9,-0.3,-0.8
998.3431365303695,2.744933572790156,-0.0027217131652508457,27.975749739255864,-0.7,0.5,-1.0
998.1730190888047,2.7785810508207387,-0.001055153379741599,27.743115184443937,-0.4,-0.8,-0.6
997.9951644688845,3.1604774164423595,-0.012820364809397184,27.31651049318151,0.1,0.3,0.4
997.8097200728953,3.6296755163260683,-0.027865776305452596,26.84791157301148,0.3,-0.6,-0.7
997.6168066710234,4.069242894816352,-0.04034633928139422,26.402028418777718,0.6,0.1,-0.2
997.4165377803147,4.571951793573442,-0.0631691095446811,25.92820458458451,0.3,0.6,-0.9
997.2090419754386,4.958378636107777,-0.03959715645087429,25.52315271964722,0.9,0.8,-0.2
996.9944150708616,5.611066083938438,0.02053235444929373,24.97635243436218,0.8,0.9,-0.9
996.7728171125054,6.1203846033577145,0.10398951021142741,24.521642088688115,-0.1,-0.5,-0.6
996.5443457476795,6.3826883941359185,0.12068967075336229,24.204400751975385,-1.0,-0.7,-1.0
996.3090669214725,6.5460934277302725,0.04024545549903192,23.92656173986115,-0.3,1.0,-0.4
996.0670490525663,7.317959048873213,0.054188054755413065,23.290132271145758,0.1,-0.1,-0.8
995.8184921853244,8.043018410008944,0.110900980203331,22.70279592846235,0.0,-0.4,-0.4
995.5635166577995,8.611030740085377,0.06351681440668884,22.220495394783782,0.1,0.6,-0.3
995.3022250346839,9.275039428777587,0.07676801716472982,21.683971251776207,-0.5,-0.5,0.6
995.0347509048879,9.623762699002404,0.08935916547118049,21.339095994791926,0.7,-0.3,0.4
994.7611428424716,10.821460625060713,0.02422948691157733,20.468508324364663,0.0,-0.9,-0.5
994.4816667512059,11.236570602222175,-0.1025846938909788,20.11936515353174,0.8,1.0,0.0
994.1963072046638,12.333594918764875,-0.09499239489709083,19.325485412006987,1.0,0.7,-0.6
993.9053052142262,13.241149108971369,0.09556869081965379,18.681894042594685,-0.3,0.9,0.2
993.6087504848838,13.368086151163578,0.2893670587602065,18.548895711739124,0.2,0.0,-0.8
993.3065938614309,14.373271143314811,0.39379209298768025,17.78025278737561,0.4,-1.0,-0.2
992.99907451123,15.269679670356087,0.229955126468587,17.106257243745574,1.0,1.0,0.9
992.6862742826343,16.44183884977465,0.2464032303685042,16.247839538953528,0.3,-1.0,0.4
992.3683698922396,16.937536224135393,0.2671109296515746,15.887443534967492,0.6,0.8,0.4
992.0453320033848,17.950723164592585,0.253408243980329,15.111264235898652,0.5,-1.0,-0.6
991.7173459641635,18.768730250422593,0.20302136367538778,14.48517655619365,0.6,0.1,1.0
991.3844578899443,19.70627542337245,0.052348609506505175,13.751723929733142,0.1,0.2,0.9
