altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1000.000003863126,0.0013738184351103047,3.8990977775847496e-05,32.081548244156686,-0.2,-0.4,0.2
999.9957301430404,0.005387877508646295,7.795664518382758e-05,32.072896527764414,1.0,0.8,0.2
999.990160509944,0.013416854157423407,0.00011496518644481555,32.057816238144746,0.4,0.2,-0.4
999.9823644943535,0.02276425887514525,0.000164668104148792,32.03767515737059,-0.5,-0.7,-0.2
999.9723435975611,0.03276958227299318,0.00021377486535996884,32.01282471263847,0.8,0.4,0.7
999.9600994735956,0.05302724030450587,0.00021509360456542438,31.978481125505535,-0.3,0.4,0.0
999.9456341788173,0.06582549039268785,0.0002930489320491053,31.943581470429287,-0.3,0.6,0.8
999.9289510473609,0.08617291187293467,0.0004015431242603603,31.900615421632768,-0.6,-0.9,-0.3
999.9100519344211,0.10607522137520273,0.0006178289129560422,31.85367523071777,0.4,1.0,-0.3
999.8889409676194,0.14400193168729472,0.00040419987802795443,31.79351413306645,-1.0,0.4,0.3
999.8656213209033,0.15307866519988647,0.0008770239353271543,31.743861518882667,-0.9,0.2,-0.5
999.8400987125933,0.18463756769181267,0.0012384585999289063,31.67871207168071,0.5,-0.2,0.4
999.8123742863536,0.2474816231749934,0.0015107538798544897,31.593883993935037,-1.0,0.4,0.6
999.7824555672705,0.25104143272853585,0.001514455109962388,31.535362440725777,-1.0,0.5,0.5
999.7503496930003,0.289235027490168,0.0021898399550408986,31.45521358936317,-0.9,0.9,0.6
999.7160560339689,0.3337721772552487,0.00318308768477302,31.368162196322935,-0.5,-0.3,0.3
999.6795852407813,0.3937720028135541,0.005144058602070682,31.269714507415017,0.4,0.5,0.3
999.6409422457218,0.4799547063434738,0.005038152734289545,31.154733146468633,-1.0,0.7,-0.5
999.6001351587474,0.47424902504293154,0.0067396567849542875,31.083486430769575,1.0,0.0,0.6
999.5571733526886,0.6259585368176777,0.009168918251107114,30.928215903425173,0.6,0.9,-0.4
999.5120549984276,0.6758155011865086,0.01001577590628813,30.823221009405337,0.5,-0.3,-0.7
999.4648053310812,0.742075583046346,0.014048458712071703,30.70670835571309,0.2,-0.2,-0.1
999.4154181331396,0.7997007815626871,0.013423422574619323,30.59187678239302,-0.2,0.6,0.4
999.3639079742134,0.849519710128132,0.013187506691742682,30.47817702834784,-0.7,0.3,-0.3
999.3102810010314,0.8876955961401765,0.017475488160245335,30.367452495910864,0.3,-0.4,-0.7
999.2545452229679,1.0497436404311877,0.02016067038039999,30.189976983409785,-0.1,0.3,-0.6
999.1967079825699,1.1078900332089763,0.017945142220306173,30.065394005469063,0.8,-1.0,-0.2
999.1367904543877,1.2798053622759915,0.020728365314987347,29.879371578372275,-0.5,0.0,0.3
999.074789300561,1.2582020720409302,0.012725521314031587,29.7932675380905,-0.5,-0.3,0.4
999.0107303112745,1.3556318404270677,0.013341837651446413,29.640839606608186,0.9,-0.6,-0.5
998.9446010403335,1.6127365798216156,0.010856292837522454,29.403956632706983,-0.3,0.4,0.0
998.8764290213585,1.5969815406994035,0.003583538720624476,29.31141208700428,0.3,-0.7,-0.2
