1699665469.8019161,/position/altitude-ft,1819.766155,G
1699665470.2171803,/position/altitude-ft,1786.05766,G
1699665470.6018574,/accelerations/pilot/x-accel-fps_sec,-11.57980816,G
1699665471.0110703,/accelerations/pilot/y-accel-fps_sec,2.151531333,G
1699665471.3959723,/accelerations/pilot/z-accel-fps_sec,-28.21210576,G
1699665471.3970199,/controls/flight/elevator,-1.0,S
1699665471.3971407,/controls/flight/aileron,-1.0,S
1699665471.3971884,/controls/flight/rudder,-1.0,S
1699665471.7978773,/position/altitude-ft,1635.749749,G
1699665472.5518258,/position/altitude-ft,1607.015427,G
1699665473.399521,/accelerations/pilot/x-accel-fps_sec,4.168991759,G
1699665473.8536396,/accelerations/pilot/y-accel-fps_sec,-32.28839359,G
1699665474.2066739,/accelerations/pilot/z-accel-fps_sec,-8.223295487,G
1699665474.206967,/controls/flight/elevator,-0.9,S
1699665474.207035,/controls/flight/aileron,0.7,S
1699665474.20707,/controls/flight/rudder,0.3,S
1699665474.6015503,/position/altitude-ft,1397.087519,G
1699665475.0111284,/position/altitude-ft,1361.314602,G
1699665475.405392,/accelerations/pilot/x-accel-fps_sec,-18.63079644,G
1699665475.8089485,/accelerations/pilot/y-accel-fps_sec,-1.203340638,G
1699665476.194343,/accelerations/pilot/z-accel-fps_sec,-14.24461319,G
1699665476.1947973,/controls/flight/elevator,0.9,S
1699665476.1949127,/controls/flight/aileron,1.0,S
1699665476.1949577,/controls/flight/rudder,0.1,S
1699665476.6008275,/position/altitude-ft,1204.681703,G
1699665477.0050678,/position/altitude-ft,1161.949574,G
1699665477.4042041,/accelerations/pilot/x-accel-fps_sec,-18.54041756,G
1699665477.7976496,/accelerations/pilot/y-accel-fps_sec,-22.55783535,G
1699665478.1962168,/accelerations/pilot/z-accel-fps_sec,129.586163,G
1699665478.1971,/controls/flight/elevator,-1.0,S
1699665478.1971843,/controls/flight/aileron,-1.0,S
1699665478.1972198,/controls/flight/rudder,-1.0,S
1699665478.5999718,/position/altitude-ft,1000.346518,G
1699665478.9998603,/position/altitude-ft,950.3330047,G
1699665479.3963013,/accelerations/pilot/x-accel-fps_sec,7.644730573,G
1699665479.7943525,/accelerations/pilot/y-accel-fps_sec,-28.2521835,G
1699665480.2084217,/accelerations/pilot/z-accel-fps_sec,-289.1037251,G
1699665480.2088733,/controls/flight/elevator,-0.5,S
1699665480.2089221,/controls/flight/aileron,0.8,S
1699665480.2089534,/controls/flight/rudder,-1.0,S
1699665480.5956569,/position/altitude-ft,791.0298098,G
1699665481.0911996,/position/altitude-ft,741.8920322,G
1699665481.4584904,/accelerations/pilot/x-accel-fps_sec,-10.46911571,G
1699665482.205386,/accelerations/pilot/y-accel-fps_sec,-92.94959631,G
1699665482.5990448,/accelerations/pilot/z-accel-fps_sec,-98.06262513,G
1699665482.6004946,/controls/flight/elevator,-1.0,S
1699665482.6006176,/controls/flight/aileron,-1.0,S
1699665482.60067,/controls/flight/rudder,-1.0,S
1699665482.9996104,/position/altitude-ft,604.4673178,G
1699665483.406118,/position/altitude-ft,551.5745789,G
1699665483.796845,/accelerations/pilot/x-accel-fps_sec,7.528340159,G
1699665484.2004802,/accelerations/pilot/y-accel-fps_sec,-34.62629187,G
1699665484.598646,/accelerations/pilot/z-accel-fps_sec,-355.8148382,G
1699665484.598971,/controls/flight/elevator,0.7,S
1699665484.5990467,/controls/flight/aileron,0.9,S
1699665484.5990937,/controls/flight/rudder,0.3,S
1699665484.9944355,/position/altitude-ft,356.2362548,G
1699665485.3988242,/position/altitude-ft,304.9546,G
1699665485.8029695,/accelerations/pilot/x-accel-fps_sec,-26.69048574,G
1699665486.2050226,/accelerations/pilot/y-accel-fps_sec,-12.00444705,G
1699665486.5939734,/accelerations/pilot/z-accel-fps_sec,133.0857321,G
1699665486.594269,/controls/flight/elevator,-0.5,S
1699665486.5943334,/controls/flight/aileron,-0.3,S
1699665486.594367,/controls/flight/rudder,-0.2,S
1699665487.0286272,/position/altitude-ft,108.3070221,G
