1699664703.6674478,/position/altitude-ft,1820.438899,G
1699664704.0605283,/position/altitude-ft,1785.328476,G
1699664704.4713347,/accelerations/pilot/x-accel-fps_sec,-11.58026891,G
1699664704.8583684,/accelerations/pilot/y-accel-fps_sec,2.142047889,G
1699664705.2710214,/accelerations/pilot/z-accel-fps_sec,-28.22330154,G
1699664705.271375,/controls/flight/elevator,0.5,S
1699664705.2714338,/controls/flight/aileron,-0.3,S
1699664705.2714782,/controls/flight/rudder,-1.0,S
1699664705.6619282,/position/altitude-ft,1636.562317,G
1699664706.075006,/position/altitude-ft,1594.812849,G
1699664706.4610565,/accelerations/pilot/x-accel-fps_sec,-21.93231962,G
1699664706.8585815,/accelerations/pilot/y-accel-fps_sec,-40.75486944,G
1699664707.26551,/accelerations/pilot/z-accel-fps_sec,63.15587162,G
1699664707.2658942,/controls/flight/elevator,0.4,S
1699664707.2659876,/controls/flight/aileron,-0.2,S
1699664707.2660344,/controls/flight/rudder,0.0,S
1699664707.6610963,/position/altitude-ft,1403.397127,G
1699664708.065351,/position/altitude-ft,1359.509467,G
1699664708.4582832,/accelerations/pilot/x-accel-fps_sec,-19.14578482,G
1699664708.8635538,/accelerations/pilot/y-accel-fps_sec,6.736520448,G
1699664709.2903018,/accelerations/pilot/z-accel-fps_sec,62.9793535,G
1699664709.2906935,/controls/flight/elevator,0.9,S
1699664709.2907374,/controls/flight/aileron,0.1,S
1699664709.2907686,/controls/flight/rudder,-0.8,S
1699664709.742259,/position/altitude-ft,1194.187269,G
1699664710.4563549,/position/altitude-ft,1161.660629,G
1699664710.8642502,/accelerations/pilot/x-accel-fps_sec,-10.82940318,G
1699664711.2592578,/accelerations/pilot/y-accel-fps_sec,-26.94669803,G
1699664711.6573944,/accelerations/pilot/z-accel-fps_sec,63.77385146,G
1699664711.6577165,/controls/flight/elevator,0.0,S
1699664711.6577766,/controls/flight/aileron,0.2,S
1699664711.6578212,/controls/flight/rudder,-0.3,S
1699664712.0584335,/position/altitude-ft,1165.61857,G
1699664712.4731922,/position/altitude-ft,1176.981217,G
1699664712.8820682,/accelerations/pilot/x-accel-fps_sec,-3.21921959,G
1699664713.3034072,/accelerations/pilot/y-accel-fps_sec,-6.59061085,G
1699664713.6912186,/accelerations/pilot/z-accel-fps_sec,8.255955127,G
1699664713.6915684,/controls/flight/elevator,-0.5,S
1699664713.6916547,/controls/flight/aileron,-0.2,S
1699664713.6916902,/controls/flight/rudder,0.5,S
1699664714.128454,/position/altitude-ft,1183.354215,G
1699664714.4770656,/position/altitude-ft,1175.463113,G
1699664714.8613555,/accelerations/pilot/x-accel-fps_sec,-2.801500245,G
