1699611641.8943193,/position/altitude-ft,1813.264096,G
1699611642.2752979,/position/altitude-ft,1777.564456,G
1699611642.699673,/accelerations/pilot/x-accel-fps_sec,-14.95257082,G
1699611643.0749376,/accelerations/pilot/y-accel-fps_sec,0.3027215812,G
1699611643.49217,/accelerations/pilot/z-accel-fps_sec,80.54609411,G
1699611643.4961042,/controls/flight/elevator,-0.9,S
1699611643.4962137,/controls/flight/aileron,0.4,S
1699611643.496266,/controls/flight/rudder,-0.9,S
1699611643.8901,/position/altitude-ft,1617.248643,G
1699611644.5435321,/position/altitude-ft,1595.863877,G
1699611645.3244534,/accelerations/pilot/x-accel-fps_sec,-16.292119,G
1699611645.6941905,/accelerations/pilot/y-accel-fps_sec,-34.41826137,G
1699611646.124971,/accelerations/pilot/z-accel-fps_sec,53.02546476,G
1699611646.1253355,/controls/flight/elevator,-0.8,S
1699611646.125476,/controls/flight/aileron,-0.9,S
1699611646.1255567,/controls/flight/rudder,0.2,S
1699611646.4952755,/position/altitude-ft,1501.884968,G
1699611646.9131634,/position/altitude-ft,1498.422805,G
1699611647.2863488,/accelerations/pilot/x-accel-fps_sec,-0.3772599939,G
1699611647.7171154,/accelerations/pilot/y-accel-fps_sec,19.01004761,G
1699611648.087135,/accelerations/pilot/z-accel-fps_sec,-90.78231166,G
1699611648.0943131,/controls/flight/elevator,-0.3,S
1699611648.0944118,/controls/flight/aileron,-0.4,S
1699611648.094447,/controls/flight/rudder,0.6,S
1699611648.481674,/position/altitude-ft,1508.522328,G
1699611648.8944428,/position/altitude-ft,1520.564492,G
1699611649.2888212,/accelerations/pilot/x-accel-fps_sec,-3.250668776,G
1699611649.713211,/accelerations/pilot/y-accel-fps_sec,11.48423366,G
1699611650.1303058,/accelerations/pilot/z-accel-fps_sec,1.462459331,G
1699611650.1307778,/controls/flight/elevator,0.9,S
1699611650.1310518,/controls/flight/aileron,0.1,S
1699611650.1310954,/controls/flight/rudder,0.3,S
1699611650.5141437,/position/altitude-ft,1526.072755,G
1699611650.925438,/position/altitude-ft,1517.775801,G
1699611651.3189864,/accelerations/pilot/x-accel-fps_sec,-1.576426566,G
1699611651.7137713,/accelerations/pilot/y-accel-fps_sec,5.73915423,G
1699611652.116886,/accelerations/pilot/z-accel-fps_sec,29.8969007,G
1699611652.117219,/controls/flight/elevator,0.1,S
1699611652.1172986,/controls/flight/aileron,0.8,S
1699611652.1173358,/controls/flight/rudder,0.1,S
1699611652.5212119,/position/altitude-ft,1490.418035,G
1699611652.921795,/position/altitude-ft,1482.404214,G
1699611653.2789185,/accelerations/pilot/x-accel-fps_sec,-4.63176665,G
1699611653.6829245,/accelerations/pilot/y-accel-fps_sec,-1.447109067,G
1699611654.0876117,/accelerations/pilot/z-accel-fps_sec,2.201019779,G
1699611654.0892005,/controls/flight/elevator,0.9,S
1699611654.089354,/controls/flight/aileron,0.7,S
1699611654.0893974,/controls/flight/rudder,-0.9,S
1699611654.484559,/position/altitude-ft,1406.624418,G
1699611654.8830957,/position/altitude-ft,1374.279543,G
1699611655.2793899,/accelerations/pilot/x-accel-fps_sec,-12.4953586,G
1699611655.6800704,/accelerations/pilot/y-accel-fps_sec,-30.83389105,G
1699611656.0760088,/accelerations/pilot/z-accel-fps_sec,52.90571444,G
1699611656.0766554,/controls/flight/elevator,-0.1,S
1699611656.0769691,/controls/flight/aileron,0.9,S
1699611656.0771708,/controls/flight/rudder,-0.4,S
1699611656.4907768,/position/altitude-ft,1220.203265,G
1699611656.893436,/position/altitude-ft,1181.464734,G
1699611657.278138,/accelerations/pilot/x-accel-fps_sec,-14.88474487,G
1699611657.6805446,/accelerations/pilot/y-accel-fps_sec,-12.68381512,G
1699611658.0892913,/accelerations/pilot/z-accel-fps_sec,77.85270538,G
1699611658.0896235,/controls/flight/elevator,0.8,S
1699611658.0897,/controls/flight/aileron,-0.5,S
1699611658.0897377,/controls/flight/rudder,-0.3,S
1699611658.4834442,/position/altitude-ft,1015.496391,G
1699611658.9441078,/position/altitude-ft,987.0433624,G
1699611659.3116937,/accelerations/pilot/x-accel-fps_sec,-14.12258243,G
1699611659.6868653,/accelerations/pilot/y-accel-fps_sec,-2.557303508,G
1699611660.0807807,/accelerations/pilot/z-accel-fps_sec,53.79754406,G
1699611660.0810788,/controls/flight/elevator,0.8,S
1699611660.0811467,/controls/flight/aileron,0.2,S
1699611660.0811803,/controls/flight/rudder,0.8,S
1699611660.4926448,/position/altitude-ft,897.7274443,G
1699611660.8812423,/position/altitude-ft,865.6866044,G
1699611661.2899032,/accelerations/pilot/x-accel-fps_sec,-13.62622584,G
1699611661.6860175,/accelerations/pilot/y-accel-fps_sec,35.2779483,G
1699611662.0836852,/accelerations/pilot/z-accel-fps_sec,68.15115299,G
1699611662.0841968,/controls/flight/elevator,0.5,S
1699611662.0843205,/controls/flight/aileron,0.0,S
1699611662.084359,/controls/flight/rudder,0.7,S
1699611662.5122504,/position/altitude-ft,712.7262595,G
1699611663.1259863,/position/altitude-ft,686.4157356,G
1699611663.475661,/accelerations/pilot/x-accel-fps_sec,-14.45839973,G
1699611663.893878,/accelerations/pilot/y-accel-fps_sec,29.52417902,G
1699611664.412553,/accelerations/pilot/z-accel-fps_sec,56.91027127,G
1699611664.4128852,/controls/flight/elevator,0.6,S
1699611664.412975,/controls/flight/aileron,0.7,S
1699611664.413082,/controls/flight/rudder,0.8,S
1699611664.781866,/position/altitude-ft,626.1032767,G
1699611665.1366725,/position/altitude-ft,623.7574407,G
1699611665.5136912,/accelerations/pilot/x-accel-fps_sec,-9.748377257,G
1699611665.9702938,/accelerations/pilot/y-accel-fps_sec,20.62672032,G
1699611666.2760983,/accelerations/pilot/z-accel-fps_sec,17.57175949,G
