1699665376.4549012,/position/altitude-ft,1825.171947,G
1699665376.8524237,/position/altitude-ft,1790.379125,G
1699665377.2548473,/accelerations/pilot/x-accel-fps_sec,-11.33684781,G
1699665377.648029,/accelerations/pilot/y-accel-fps_sec,2.124166963,G
1699665378.0481744,/accelerations/pilot/z-accel-fps_sec,-27.87836521,G
1699665378.0485637,/controls/flight/elevator,-0.4,S
1699665378.0486698,/controls/flight/aileron,1.0,S
1699665378.0487103,/controls/flight/rudder,-0.7,S
1699665378.4500163,/position/altitude-ft,1641.453719,G
1699665378.9477386,/position/altitude-ft,1611.402338,G
1699665380.368883,/accelerations/pilot/x-accel-fps_sec,-11.42198164,G
1699665380.638994,/accelerations/pilot/y-accel-fps_sec,-62.35218152,G
1699665381.0407472,/accelerations/pilot/z-accel-fps_sec,-95.43277251,G
1699665381.0410237,/controls/flight/elevator,1.0,S
1699665381.0410688,/controls/flight/aileron,0.8,S
1699665381.0411012,/controls/flight/rudder,0.0,S
1699665381.4581063,/position/altitude-ft,1368.220469,G
1699665381.8965487,/position/altitude-ft,1340.068421,G
1699665382.258188,/accelerations/pilot/x-accel-fps_sec,-12.35353567,G
1699665382.9394622,/accelerations/pilot/y-accel-fps_sec,-14.78036988,G
1699665383.297244,/accelerations/pilot/z-accel-fps_sec,88.56120411,G
1699665383.2975276,/controls/flight/elevator,0.2,S
1699665383.2975879,/controls/flight/aileron,-0.9,S
1699665383.297621,/controls/flight/rudder,-0.7,S
1699665383.6515405,/position/altitude-ft,1299.318646,G
1699665384.0486667,/position/altitude-ft,1279.589278,G
1699665384.4380226,/accelerations/pilot/x-accel-fps_sec,-10.08839322,G
1699665384.8498623,/accelerations/pilot/y-accel-fps_sec,-5.561632364,G
1699665385.2589808,/accelerations/pilot/z-accel-fps_sec,14.06070054,G
1699665385.2599196,/controls/flight/elevator,-1.0,S
1699665385.259984,/controls/flight/aileron,-1.0,S
1699665385.2600172,/controls/flight/rudder,-1.0,S
