1699643157.8549511,/position/altitude-ft,1810.166525,G
1699643158.2725592,/position/altitude-ft,1776.621334,G
1699643158.6545882,/accelerations/pilot/x-accel-fps_sec,-11.92489867,G
1699643159.0556827,/accelerations/pilot/y-accel-fps_sec,2.205627391,G
1699643159.4509425,/accelerations/pilot/z-accel-fps_sec,-28.74190239,G
1699643159.4518135,/controls/flight/elevator,-1.0,S
1699643159.4518998,/controls/flight/aileron,-1.0,S
1699643159.4519348,/controls/flight/rudder,-1.0,S
1699643159.8554263,/position/altitude-ft,1624.428005,G
1699643160.7040172,/position/altitude-ft,1593.278773,G
1699643161.147872,/accelerations/pilot/x-accel-fps_sec,3.624356959,G
1699643161.4520147,/accelerations/pilot/y-accel-fps_sec,-33.59592651,G
1699643162.1452017,/accelerations/pilot/z-accel-fps_sec,-348.8591117,G
1699643162.1460683,/controls/flight/elevator,-1.0,S
1699643162.146131,/controls/flight/aileron,-1.0,S
1699643162.1461635,/controls/flight/rudder,-1.0,S
1699643162.4543774,/position/altitude-ft,1410.082041,G
1699643162.8518364,/position/altitude-ft,1343.360708,G
1699643163.3037055,/accelerations/pilot/x-accel-fps_sec,10.48349862,G
1699643163.674646,/accelerations/pilot/y-accel-fps_sec,-39.37103629,G
1699643164.0476797,/accelerations/pilot/z-accel-fps_sec,-383.1110138,G
1699643164.0485497,/controls/flight/elevator,-1.0,S
1699643164.0486376,/controls/flight/aileron,-1.0,S
1699643164.0486727,/controls/flight/rudder,-1.0,S
1699643164.4812868,/position/altitude-ft,1149.87095,G
1699643164.875319,/position/altitude-ft,1111.984163,G
1699643165.2693017,/accelerations/pilot/x-accel-fps_sec,6.906034063,G
1699643165.6647687,/accelerations/pilot/y-accel-fps_sec,-50.86155299,G
1699643166.0768547,/accelerations/pilot/z-accel-fps_sec,-494.4025445,G
1699643166.0777574,/controls/flight/elevator,-1.0,S
1699643166.0778925,/controls/flight/aileron,-1.0,S
1699643166.0779376,/controls/flight/rudder,-1.0,S
1699643166.4648557,/position/altitude-ft,904.5396967,G
1699643166.8509223,/position/altitude-ft,834.5883828,G
1699643167.2557468,/accelerations/pilot/x-accel-fps_sec,11.8451161,G
1699643167.6572144,/accelerations/pilot/y-accel-fps_sec,-55.97682215,G
1699643168.0609074,/accelerations/pilot/z-accel-fps_sec,-537.1025642,G
1699643168.0612004,/controls/flight/elevator,0.3,S
1699643168.0612733,/controls/flight/aileron,1.0,S
1699643168.0613081,/controls/flight/rudder,-0.1,S
1699643168.4678953,/position/altitude-ft,612.5716189,G
1699643168.8454413,/position/altitude-ft,565.6811904,G
1699643169.2548041,/accelerations/pilot/x-accel-fps_sec,-36.09509831,G
1699643169.6747465,/accelerations/pilot/y-accel-fps_sec,-53.45628972,G
1699643170.059739,/accelerations/pilot/z-accel-fps_sec,71.34243817,G
1699643170.0608788,/controls/flight/elevator,-1.0,S
1699643170.061003,/controls/flight/aileron,-1.0,S
1699643170.0610552,/controls/flight/rudder,-1.0,S
1699643170.4601202,/position/altitude-ft,386.7715412,G
1699643170.8537767,/position/altitude-ft,344.3312635,G
1699643171.264188,/accelerations/pilot/x-accel-fps_sec,5.813337446,G
1699643171.6642025,/accelerations/pilot/y-accel-fps_sec,-42.52046889,G
1699643172.0520215,/accelerations/pilot/z-accel-fps_sec,-428.0626018,G
1699643172.0529602,/controls/flight/elevator,-1.0,S
1699643172.0530884,/controls/flight/aileron,-1.0,S
1699643172.0531282,/controls/flight/rudder,-1.0,S
1699643172.4590945,/position/altitude-ft,-1682794.373,G
1699643172.8533483,/position/altitude-ft,-1682794.373,G
